X,Y,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,LAND_AREA,TOTAL_AREA
222623.765973793,283983.192671685,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09029","137042",Lislea,8.8793790000,8.8793790000
223001.579219975,289170.149153336,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09040","137007",Ballinamuck East,20.2189220000,20.2578380000
218011.48082807,290004.306463967,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09041","137008",Ballinamuck West,23.0769420000,23.4891600000
229937.818445229,277425.373323525,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09031","137046",Milltown,16.9162040000,16.9205640000
207511.212337337,275642.09020377,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09044","137016",Cloondara,27.1036450000,27.7430590000
217965.791162691,278148.954392297,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09045","137017",Cloonee,23.1231600000,23.1231600000
227352.509797691,286289.039439956,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09036","137055",Sonnagh,14.5040350000,16.5456710000
219480.77302466,286264.309977284,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09050","137039",Killoe,15.3681270000,15.3681270000
213878.440660037,273966.017375378,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09051","137045",Longford Rural,26.4674440000,26.4674440000
217001.104218245,270045.251726975,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09039","137005",Ardagh West,19.8530440000,19.8530440000
309181.277479202,275813.397749178,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10001","147014",Fair Gate,2.5551040000,2.6631710000
309708.165131454,274678.642669615,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10002","147039",St. Laurence Gate,1.6321390000,1.6527500000
308341.586236799,275160.227643326,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10003","147034",West Gate,1.9175590000,2.1396570000
304481.299295478,307492.680305909,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10004","147040",Dundalk Urban No. 1,0.8520970000,0.8539530000
305396.328201068,308259.742495294,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10005","147041",Dundalk Urban No. 2,1.8152850000,1.8995820000
304317.837589758,306330.268338876,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10006","147020",Dundalk Urban No. 3,1.2553840000,1.2553840000
213263.343846919,283294.217800955,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09042","137011",Breanrisk,20.2234630000,20.2234630000
212341.394789226,278483.49908905,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09043","137013",Caldragh,21.0940000000,21.0940000000
295928.790198354,290367.893269487,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10008","147001",Ardee Rural,62.8954740000,62.8968370000
296222.463867719,290683.038913386,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10009","147002",Ardee Urban,4.7499350000,4.7499350000
219631.199887763,273635.712390765,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09046","137020",Corboy,20.8380300000,20.8511130000
221928.75617404,293850.922307891,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09047","137026",Drumgort,19.0175420000,19.5513760000
216338.501624697,284185.076455954,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09048","137027",Drumlish,20.1208990000,20.1208990000
204820.517153649,269273.954088813,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09052","137048",Mountdavis,29.7249010000,29.9857040000
212480.503817688,269327.606563769,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09053","137049",Moydow,28.4582450000,28.4582450000
305814.339586986,307138.774942972,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10007","147042",Dundalk Urban No. 4,2.4954940000,2.4954940000
289809.486195983,295053.442493155,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10011","147010",Clonkeen,22.2846320000,22.2903040000
298984.178917023,283267.468881389,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10012","147011",Collon,28.0846860000,28.1225660000
307613.059066147,311304.371565471,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10019","147003",Ballymascanlan,24.9912620000,25.0317380000
306037.407848178,293802.608743698,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10010","147006",Castlebellingham,18.8543920000,18.9877670000
304513.541938035,298721.228586017,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10014","147016",Dromiskin,21.6482350000,21.6534780000
207395.00409443,270995.261658027,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09049","137038",Killashee,21.8020910000,21.8020910000
301858.193125565,292439.265266558,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10017","147036",Stabannan,22.2252200000,22.2252200000
293633.079125968,297271.497169138,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10018","147037",Tallanstown,23.1663990000,23.1877760000
208937.309771433,282644.758874573,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09054","137053",Newtown Forbes,26.3735100000,28.8818020000
201323.586478962,266122.001419402,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09055","137054",Rathcline,33.2902440000,39.6540610000
302622.513993178,288960.359808644,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10013","147015",Dromin,15.5055880000,15.5055880000
310267.901580101,291212.513789623,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10015","147017",Drumcar,27.3123980000,27.4551490000
303555.330171355,286638.074427052,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10016","147021",Dunleer,25.0239580000,25.0803800000
297625.558075567,308579.592447911,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10020","147004",Barronstown,17.5603060000,17.6574050000
318783.83121564,310613.261287558,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10021","147005",Carlingford,16.6672360000,16.6909440000
297098.589394042,305213.883634897,IE0,Ireland,IE01,"Border,Midland and Western",IE011,Border,"10",Louth County,"10022","147007",Castlering,18.0323580000,18.1086790000
232321.493586003,169786.625769919,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07093","097045",Glashare,20.9878400000,20.9878400000
229493.957755521,166927.327501045,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07094","097053",Johnstown,19.7920330000,19.7920330000
238995.014595301,169893.213999676,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07095","097073",Lisdowney,20.3550970000,20.3568030000
251853.591237628,182827.070094795,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08018","107045",Dysartgallen,20.7989180000,20.7989180000
254880.697455017,187257.706497578,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08019","107049",Fossy,16.5546690000,16.5546690000
227973.398491023,201053.543273766,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08048","107024",Cardtown,25.2409010000,25.2415580000
227077.223917779,210846.005766328,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08049","107025",Castlecuffe,29.9486910000,29.9495280000
224034.782985853,173313.968421695,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08084","107064",Kyle South,24.9514020000,24.9514020000
222647.981309888,183621.433642738,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08085","107069",Moneenalassa,11.8260700000,11.8260700000
222369.880111409,188456.77714811,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08086","107070",Moneymore,10.0458040000,10.0458040000
242385.285215801,167747.759452142,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07096","097088",Rathbeagh,13.0060320000,13.0070740000
233738.451847736,160124.245939382,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07097","097104",Tubbridbrittain,19.8095040000,19.8095040000
229074.937192461,163706.640801753,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07098","097111",Urlingford,19.2029300000,19.2056160000
232406.233024795,180205.599172253,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08020","107053",Grantstown,20.7083600000,20.7864400000
228298.936576549,183292.909015151,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08021","107055",Kilcoke,10.8638210000,10.8638210000
231191.340969591,210512.432925503,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08050","107028",Clonaslee,41.8894230000,41.8950530000
243579.009774892,198563.056804558,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08051","107029",Clondarrig,15.1967920000,15.1967920000
232053.724304068,194769.209787373,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08052","107030",Clonin,13.2762040000,13.2762040000
224925.581185516,178332.388362606,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08087","107084",Rathsaran,15.4643210000,15.4643210000
263802.114652119,175545.961183574,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08088","107004",Ardough,17.8752270000,17.8752270000
255704.632215353,115220.578470295,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07099","097002",Aglish,15.8471900000,16.4691120000
262589.930927201,120090.923327322,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07100","097006",Ballincrea,16.9740540000,17.0043680000
260011.006199998,116579.95795513,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07101","097033",Dunkitt,16.7509900000,16.7749430000
231331.837887836,185305.527425286,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08022","107057",Kildellig,17.1312970000,17.1312970000
236848.761718027,180335.827611612,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08023","107059",Killermogh,18.7379080000,18.7534110000
229317.029783291,193179.553764531,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08053","107034",Coolrain,11.9239150000,11.9239150000
248327.41442533,208542.070498493,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08054","107039",Dangans,12.3912020000,12.3912020000
253357.117529288,205600.368379671,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08055","107046",Emo,37.3418120000,37.4183240000
265728.405256374,183449.2571372,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08089","107005",Arless,16.0124390000,16.0124390000
266874.601383691,179455.272330753,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08090","107006",Ballickmoyler,13.8849060000,13.8947000000
261160.958252984,184342.926736062,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08091","107013",Ballylehane,6.6772370000,6.6772370000
258851.578187916,123818.940646895,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07102","097040",Farnoge,13.9489800000,13.9489800000
257743.108376618,126951.569013949,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07103","097055",Kilbeacon,13.2511670000,13.2511670000
263956.030704604,125064.559655526,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07104","097056",Kilbride,13.2897280000,13.2897280000
233170.07003474,176452.517902381,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08024","107062",Kilnaseer,16.6329800000,16.6329800000
240807.167868228,189651.092139009,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08025","107081",Raheen,19.9350070000,19.9350070000
229125.083540943,175891.753896846,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08026","107083",Rathdowney,18.0016450000,18.0016450000
243370.548074922,214396.392825735,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08056","107050",Garrymore,11.9344570000,11.9344570000
243837.757614927,210467.105811712,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08057","107051",Graigue,12.9868200000,12.9868200000
259590.051199436,208151.354322785,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08058","107054",Jamestown,14.1733460000,14.1733460000
250260.489906837,195596.94666937,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08059","107056",Kilcolmanbane,20.0168720000,20.0168720000
258509.75014572,180991.042806877,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08092","107042",Doonane,14.0429900000,14.0469600000
262596.535036377,183595.121620357,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08093","107048",Farnans,12.4449050000,12.4449050000
266118.115910198,118785.089090972,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07105","097057",Kilcolumb,18.1684670000,19.2283540000
261324.070758247,113526.766989614,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07106","097058",Kilculliheen,8.4069360000,8.7963710000
254647.013405085,124998.179770033,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07107","097065",Killahy,19.2621300000,19.2621300000
252739.170999788,189855.669087134,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08027","107093",Timahoe,25.7759790000,25.7759790000
261652.218486554,192425.68115776,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08028","107008",Ballyadams,17.4675530000,17.4675530000
262955.266662143,188837.475076878,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08029","107014",Ballylynan,14.2669610000,14.2669610000
259532.370525391,211835.496907566,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08060","107060",Kilmullen,13.9978560000,13.9978560000
255594.505605815,201305.359058027,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08061","107061",Kilmurry,9.3392320000,9.3392320000
231065.322905727,200358.516996587,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08062","107065",Lacka,22.8040250000,22.8040250000
269679.302854619,177440.507536676,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08094","107052",Graigue Rural,17.1426390000,17.1977210000
260232.674880099,177121.869386585,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08095","107076",Newtown,11.2475330000,11.2475330000
267474.135435172,174673.254990004,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"08",Laois County,"08096","107087",Rossmore,12.5028540000,12.5195560000
213267.91878246,275093.107355448,IE0,Ireland,IE01,"Border,Midland and Western",IE012,Midland,"09",Longford County,"09001","137043",Longford No. 1 Urban,1.7632780000,1.7632780000
265387.257471275,122358.93365016,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07108","097069",Kilmakevoge,13.1027840000,13.4080400000
251500.080908298,117199.763562989,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07109","097085",Pollrone,16.9176590000,17.2823410000
252606.003544652,113334.279809389,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07110","097086",Portnascully,15.9470950000,17.2948180000
265126.445108296,114507.071028421,IE0,Ireland,IE02,Southern and Eastern,IE024,South-East (IE),"07",Kilkenny County,"07111","097091",Rathpatrick,16.8335540000,18.6319870000
